ArchiveID	OriginalID	Species	Race	Method	SampleDate	YEAR	LocID	CollLoc	BegLongitude	BegLatitude	EndLongitude	EndLatitude	FieldPreserve	LabPreserve	Sex	ForkLength	AdClip	HeadTag	LifeStage	PhysApp	Tissue	SamplerNote	ArchiveNote	AirTemp	WaterTemp	MaturityRanking	QA/QC	CWT_Code	PIT_Tag	Hallprint	Radio_Tag	Acoustic_Tag	Total_Length	ArchivePres	depleted
U000476DLC	U000476DLC	CHIN	FALL	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	76	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000478DLC	U000478DLC	CHIN	FALL	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	81	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000480DLC	U000480DLC	CHIN	SPRING	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	92	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000479DLC	U000479DLC	CHIN	FALL	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	76	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000481DLC	U000481DLC	CHIN	SPRING	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	98	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000484DLC	U000484DLC	CHIN	SPRING	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	90	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000482DLC	U000482DLC	CHIN	SPRING	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	90	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000486DLC	U000486DLC	CHIN	FALL	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000485DLC	U000485DLC	CHIN	SPRING	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	89	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000489DLC	U000489DLC	CHIN	SPRING	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	93	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000488DLC	U000488DLC	CHIN	FALL	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	77	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000491DLC	U000491DLC	CHIN	SPRING	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	96	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000490DLC	U000490DLC	CHIN	FALL	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	74	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000494DLC	U000494DLC	CHIN	FALL	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000493DLC	U000493DLC	CHIN	SPRING	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	84	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000492DLC	U000492DLC	CHIN	FALL	MIDWATER TRAWL	4/20/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	79	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000495DLC	U000495DLC	CHIN	FALL	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	82	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000497DLC	U000497DLC	CHIN	FALL	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	82	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000496DLC	U000496DLC	CHIN	FALL	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000500DLC	U000500DLC	CHIN	SPRING	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	85	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000499DLC	U000499DLC	CHIN	FALL	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	83	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000498DLC	U000498DLC	CHIN	FALL	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	70	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000505DLC	U000505DLC	CHIN	SPRING	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	97	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000504DLC	U000504DLC	CHIN	SPRING	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	90	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000503DLC	U000503DLC	CHIN	WINTER	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	126	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000502DLC	U000502DLC	CHIN	SPRING	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	84	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000501DLC	U000501DLC	CHIN	FALL	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	73	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000508DLC	U000508DLC	CHIN	SPRING	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	93	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000507DLC	U000507DLC	CHIN	FALL	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000506DLC	U000506DLC	CHIN	SPRING	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	84	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000510DLC	U000510DLC	CHIN	SPRING	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	91	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000509DLC	U000509DLC	CHIN	SPRING	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	86	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000513DLC	U000513DLC	CHIN	SPRING	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	85	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000512DLC	U000512DLC	CHIN	FALL	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	82	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000511DLC	U000511DLC	CHIN	SPRING	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	89	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000519DLC	U000519DLC	CHIN	FALL	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	81	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000518DLC	U000518DLC	CHIN	FALL	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000517DLC	U000517DLC	CHIN	FALL	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	75	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000516DLC	U000516DLC	CHIN	FALL	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000515DLC	U000515DLC	CHIN	SPRING	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	92	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000514DLC	U000514DLC	CHIN	SPRING	MIDWATER TRAWL	4/21/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	96	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000520DLC	U000520DLC	CHIN	FALL	MIDWATER TRAWL	4/23/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	73	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000521DLC	U000521DLC	CHIN	FALL	MIDWATER TRAWL	4/23/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000522DLC	U000522DLC	CHIN	FALL	MIDWATER TRAWL	4/23/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	84	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000523DLC	U000523DLC	CHIN	FALL	MIDWATER TRAWL	4/23/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	74	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000524DLC	U000524DLC	CHIN	FALL	MIDWATER TRAWL	4/23/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	77	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000525DLC	U000525DLC	CHIN	FALL	MIDWATER TRAWL	4/23/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	82	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000526DLC	U000526DLC	CHIN	SPRING	MIDWATER TRAWL	4/23/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	99	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000527DLC	U000527DLC	CHIN	SPRING	MIDWATER TRAWL	4/23/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	91	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000528DLC	U000528DLC	CHIN	SPRING	MIDWATER TRAWL	4/23/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	87	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000529DLC	U000529DLC	CHIN	SPRING	MIDWATER TRAWL	4/23/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	90	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000530DLC	U000530DLC	CHIN	WINTER	MIDWATER TRAWL	4/24/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	149	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000531DLC	U000531DLC	CHIN	WINTER	MIDWATER TRAWL	4/26/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	117	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000534DLC	U000534DLC	CHIN	FALL	MIDWATER TRAWL	4/28/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	77	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000533DLC	U000533DLC	CHIN	FALL	MIDWATER TRAWL	4/28/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	85	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000532DLC	U000532DLC	CHIN	FALL	MIDWATER TRAWL	4/28/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	79	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000537DLC	U000537DLC	CHIN	FALL	MIDWATER TRAWL	4/28/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000536DLC	U000536DLC	CHIN	FALL	MIDWATER TRAWL	4/28/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	82	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000535DLC	U000535DLC	CHIN	FALL	MIDWATER TRAWL	4/28/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000542DLC	U000542DLC	CHIN	FALL	MIDWATER TRAWL	4/28/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	83	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000541DLC	U000541DLC	CHIN	FALL	MIDWATER TRAWL	4/28/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	77	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000540DLC	U000540DLC	CHIN	FALL	MIDWATER TRAWL	4/28/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	76	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000539DLC	U000539DLC	CHIN	FALL	MIDWATER TRAWL	4/28/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	78	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000544DLC	U000544DLC	CHIN	SPRING	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	95	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000543DLC	U000543DLC	CHIN	FALL	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	84	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000546DLC	U000546DLC	CHIN	FALL	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	81	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000545DLC	U000545DLC	CHIN	FALL	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000550DLC	U000550DLC	CHIN	FALL	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000555DLC	U000555DLC	CHIN	SPRING	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	104	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000554DLC	U000554DLC	CHIN	SPRING	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	104	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000553DLC	U000553DLC	CHIN	FALL	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	67	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000552DLC	U000552DLC	CHIN	FALL	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	75	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000551DLC	U000551DLC	CHIN	SPRING	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	95	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000559DLC	U000559DLC	CHIN	FALL	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	79	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000558DLC	U000558DLC	CHIN	FALL	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000557DLC	U000557DLC	CHIN	SPRING	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	90	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000556DLC	U000556DLC	CHIN	FALL	MIDWATER TRAWL	4/29/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER/ICE	TRIS BUFFER/-20 C	U	80	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000561DLC	U000561DLC	CHIN	FALL	MIDWATER TRAWL	4/30/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	79	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000560DLC	U000560DLC	CHIN	FALL	MIDWATER TRAWL	4/30/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	75	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000563DLC	U000563DLC	CHIN	SPRING	MIDWATER TRAWL	4/30/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	89	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000562DLC	U000562DLC	CHIN	SPRING	MIDWATER TRAWL	4/30/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	94	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000564DLC	U000564DLC	CHIN	FALL	MIDWATER TRAWL	4/30/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	79	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000566DLC	U000566DLC	CHIN	FALL	MIDWATER TRAWL	4/30/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	78	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000565DLC	U000565DLC	CHIN	FALL	MIDWATER TRAWL	4/30/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	72	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000567DLC	U000567DLC	CHIN	SPRING	MIDWATER TRAWL	4/30/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	89	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000569DLC	U000569DLC	CHIN	FALL	MIDWATER TRAWL	4/30/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	77	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000568DLC	U000568DLC	CHIN	FALL	MIDWATER TRAWL	4/30/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	81	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000570DLC	U000570DLC	CHIN	FALL	MIDWATER TRAWL	5/1/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	88	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000571DLC	U000571DLC	CHIN	FALL	MIDWATER TRAWL	5/1/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	76	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000572DLC	U000572DLC	CHIN	FALL	MIDWATER TRAWL	5/1/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	81	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000573DLC	U000573DLC	CHIN	FALL	MIDWATER TRAWL	5/1/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	85	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000574DLC	U000574DLC	CHIN	FALL	MIDWATER TRAWL	5/1/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	84	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
U000576DLC	U000576DLC	CHIN	FALL	MIDWATER TRAWL	5/1/2000	2000	DLC	CENTRAL DELTA - CHIPPS ISLAND					TRIS BUFFER	TRIS BUFFER/-20 C	U	67	N		JUVENILE		CAUDAL						12/4/2007 LK							TRIS BUFFER/-80 C	FALSE
